,Ax,Az,Bx,Bz,Mx,Mz,Nx,Nz,Voltage,Uncertainty
264,24.0,0.0,76.0,0.0,48.0,0.0,52.0,0.0,0.2638995528657240,0.0000000000000000
265,24.0,0.0,64.0,0.0,40.0,0.0,48.0,0.0,0.8746782579050540,0.0000000000000000
266,24.0,0.0,80.0,0.0,48.0,0.0,56.0,0.0,0.4621732026143790,0.0000000000000000
267,24.0,0.0,88.0,0.0,52.0,0.0,60.0,0.0,0.4547670039140390,0.0000000000000000
268,24.0,0.0,96.0,0.0,56.0,0.0,64.0,0.0,0.3196710543601060,0.0000000000000000
269,24.0,0.0,104.0,0.0,60.0,0.0,68.0,0.0,0.2305357243240200,0.0000000000000000
270,24.0,0.0,112.0,0.0,64.0,0.0,72.0,0.0,0.1686917541583110,0.0000000000000000
271,24.0,0.0,120.0,0.0,68.0,0.0,76.0,0.0,0.1431479366195120,0.0000000000000000
272,24.0,0.0,108.0,0.0,60.0,0.0,72.0,0.0,0.2509044214789300,0.0000000000000000
273,24.0,0.0,124.0,0.0,68.0,0.0,80.0,0.0,0.1686343025916220,0.0000000000000000
274,24.0,0.0,132.0,0.0,72.0,0.0,84.0,0.0,0.1675216368165570,0.0000000000000000
275,24.0,0.0,140.0,0.0,76.0,0.0,88.0,0.0,0.1570254496367170,0.0000000000000000
276,24.0,0.0,148.0,0.0,80.0,0.0,92.0,0.0,0.1120976604811870,0.0000000000000000
277,24.0,0.0,156.0,0.0,84.0,0.0,96.0,0.0,0.1156438453352250,0.0000000000000000
278,24.0,0.0,164.0,0.0,88.0,0.0,100.0,0.0,0.1072380820311760,0.0000000000000000
279,24.0,0.0,152.0,0.0,80.0,0.0,96.0,0.0,0.1798454485204190,0.0000000000000000
280,24.0,0.0,168.0,0.0,88.0,0.0,104.0,0.0,0.1721677747130680,0.0000000000000000
281,24.0,0.0,176.0,0.0,92.0,0.0,108.0,0.0,0.1940417894141290,0.0000000000000000
282,24.0,0.0,184.0,0.0,96.0,0.0,112.0,0.0,0.1752500926268990,0.0000000000000000
283,24.0,0.0,192.0,0.0,100.0,0.0,116.0,0.0,0.1604954743028880,0.0000000000000000
284,24.0,0.0,200.0,0.0,104.0,0.0,120.0,0.0,0.1837023556768780,0.0000000000000000
285,24.0,0.0,208.0,0.0,108.0,0.0,124.0,0.0,0.1675998428334880,0.0000000000000000
286,24.0,0.0,196.0,0.0,100.0,0.0,120.0,0.0,0.2369331993368890,0.0000000000000000
287,24.0,0.0,212.0,0.0,108.0,0.0,128.0,0.0,0.2003122304966100,0.0000000000000000
288,24.0,0.0,220.0,0.0,112.0,0.0,132.0,0.0,0.1743745215127850,0.0000000000000000
289,24.0,0.0,228.0,0.0,116.0,0.0,136.0,0.0,0.1666681185048390,0.0000000000000000
290,24.0,0.0,236.0,0.0,120.0,0.0,140.0,0.0,0.1245015342186670,0.0000000000000000
291,24.0,0.0,244.0,0.0,124.0,0.0,144.0,0.0,0.1035481276253460,0.0000000000000000
292,24.0,0.0,252.0,0.0,128.0,0.0,148.0,0.0,0.0844582477420196,0.0000000000000000
293,24.0,0.0,240.0,0.0,120.0,0.0,144.0,0.0,0.1351089129997520,0.0000000000000000
294,24.0,0.0,256.0,0.0,128.0,0.0,152.0,0.0,0.0996300906365597,0.0000000000000000
295,24.0,0.0,264.0,0.0,132.0,0.0,156.0,0.0,0.0919003920236838,0.0000000000000000
296,24.0,0.0,272.0,0.0,136.0,0.0,160.0,0.0,0.0858275946876537,0.0000000000000000
297,24.0,0.0,280.0,0.0,140.0,0.0,164.0,0.0,0.0779298481788946,0.0000000000000000
298,24.0,0.0,284.0,0.0,140.0,0.0,168.0,0.0,0.0879772888573456,0.0000000000000000
299,28.0,0.0,40.0,0.0,32.0,0.0,36.0,0.0,12.8291431503335000,0.0000000000000000
300,28.0,0.0,48.0,0.0,36.0,0.0,40.0,0.0,2.8038602569005500,0.0000000000000000
301,28.0,0.0,56.0,0.0,40.0,0.0,44.0,0.0,1.0446797099083600,0.0000000000000000
302,28.0,0.0,64.0,0.0,44.0,0.0,48.0,0.0,0.4071759024262900,0.0000000000000000
303,28.0,0.0,72.0,0.0,48.0,0.0,52.0,0.0,0.3394426723828470,0.0000000000000000
304,28.0,0.0,80.0,0.0,52.0,0.0,56.0,0.0,0.2530510105871030,0.0000000000000000
305,28.0,0.0,68.0,0.0,44.0,0.0,52.0,0.0,0.7415821848811540,0.0000000000000000
306,28.0,0.0,84.0,0.0,52.0,0.0,60.0,0.0,0.5844418065432280,0.0000000000000000
307,28.0,0.0,92.0,0.0,56.0,0.0,64.0,0.0,0.4094662886725010,0.0000000000000000
308,28.0,0.0,100.0,0.0,60.0,0.0,68.0,0.0,0.2557063002212650,0.0000000000000000
309,28.0,0.0,108.0,0.0,64.0,0.0,72.0,0.0,0.2020027730704050,0.0000000000000000
310,28.0,0.0,116.0,0.0,68.0,0.0,76.0,0.0,0.3183724309736350,0.0000000000000000
311,28.0,0.0,124.0,0.0,72.0,0.0,80.0,0.0,0.1361212970727010,0.0000000000000000
312,28.0,0.0,112.0,0.0,64.0,0.0,76.0,0.0,0.3275892619828120,0.0000000000000000
313,28.0,0.0,128.0,0.0,72.0,0.0,84.0,0.0,0.1908734313408570,0.0000000000000000
314,28.0,0.0,136.0,0.0,76.0,0.0,88.0,0.0,0.1779385072328250,0.0000000000000000
315,28.0,0.0,144.0,0.0,80.0,0.0,92.0,0.0,0.1377119716527460,0.0000000000000000
316,28.0,0.0,152.0,0.0,84.0,0.0,96.0,0.0,0.1398798058402030,0.0000000000000000
317,28.0,0.0,160.0,0.0,88.0,0.0,100.0,0.0,0.1284977922293860,0.0000000000000000
318,28.0,0.0,168.0,0.0,92.0,0.0,104.0,0.0,0.1685560859188540,0.0000000000000000
319,28.0,0.0,156.0,0.0,84.0,0.0,100.0,0.0,0.1876724426379680,0.0000000000000000
320,28.0,0.0,172.0,0.0,92.0,0.0,108.0,0.0,0.2027981995910150,0.0000000000000000
321,28.0,0.0,180.0,0.0,96.0,0.0,112.0,0.0,0.1898641581979650,0.0000000000000000
322,28.0,0.0,188.0,0.0,100.0,0.0,116.0,0.0,0.1830446897816660,0.0000000000000000
323,28.0,0.0,196.0,0.0,104.0,0.0,120.0,0.0,0.1943263613603170,0.0000000000000000
324,28.0,0.0,204.0,0.0,108.0,0.0,124.0,0.0,0.1832286498073720,0.0000000000000000
325,28.0,0.0,212.0,0.0,112.0,0.0,128.0,0.0,0.1709287757969760,0.0000000000000000
326,28.0,0.0,200.0,0.0,104.0,0.0,124.0,0.0,0.2272664972746150,0.0000000000000000
327,28.0,0.0,216.0,0.0,112.0,0.0,132.0,0.0,0.1913738687352650,0.0000000000000000
328,28.0,0.0,224.0,0.0,116.0,0.0,136.0,0.0,0.1712932314396450,0.0000000000000000
329,28.0,0.0,232.0,0.0,120.0,0.0,140.0,0.0,0.1325295784785640,0.0000000000000000
330,28.0,0.0,240.0,0.0,124.0,0.0,144.0,0.0,0.1132590225270870,0.0000000000000000
331,28.0,0.0,248.0,0.0,128.0,0.0,148.0,0.0,0.0980359158136496,0.0000000000000000
332,28.0,0.0,256.0,0.0,132.0,0.0,152.0,0.0,0.0839593371172777,0.0000000000000000
333,28.0,0.0,244.0,0.0,124.0,0.0,148.0,0.0,0.1268891709258050,0.0000000000000000
334,28.0,0.0,260.0,0.0,132.0,0.0,156.0,0.0,0.0964145465597082,0.0000000000000000
335,28.0,0.0,268.0,0.0,136.0,0.0,160.0,0.0,0.0906081032798990,0.0000000000000000
336,28.0,0.0,276.0,0.0,140.0,0.0,164.0,0.0,0.0823029803465219,0.0000000000000000
337,28.0,0.0,284.0,0.0,144.0,0.0,168.0,0.0,0.0782378828159029,0.0000000000000000
338,32.0,0.0,44.0,0.0,36.0,0.0,40.0,0.0,15.6186915887850000,0.0000000000000000
339,32.0,0.0,52.0,0.0,40.0,0.0,44.0,0.0,2.5473088523366800,0.0000000000000000
340,32.0,0.0,60.0,0.0,44.0,0.0,48.0,0.0,0.6180736750554110,0.0000000000000000
341,32.0,0.0,68.0,0.0,48.0,0.0,52.0,0.0,0.4638600616182910,0.0000000000000000
342,32.0,0.0,76.0,0.0,52.0,0.0,56.0,0.0,0.3598335067637880,0.0000000000000000
343,32.0,0.0,84.0,0.0,56.0,0.0,60.0,0.0,0.4209115911708700,0.0000000000000000
344,32.0,0.0,72.0,0.0,48.0,0.0,56.0,0.0,0.7695135789394050,0.0000000000000000
345,32.0,0.0,88.0,0.0,56.0,0.0,64.0,0.0,0.5069163163928160,0.0000000000000000
346,32.0,0.0,96.0,0.0,60.0,0.0,68.0,0.0,0.3151538941097690,0.0000000000000000
347,32.0,0.0,104.0,0.0,64.0,0.0,72.0,0.0,0.2460705683708690,0.0000000000000000
348,32.0,0.0,112.0,0.0,68.0,0.0,76.0,0.0,0.2329476373273590,0.0000000000000000
349,32.0,0.0,120.0,0.0,72.0,0.0,80.0,0.0,0.2074066447007140,0.0000000000000000
350,32.0,0.0,128.0,0.0,76.0,0.0,84.0,0.0,0.1369393275606060,0.0000000000000000
351,32.0,0.0,116.0,0.0,68.0,0.0,80.0,0.0,0.4081386949193350,0.0000000000000000
352,32.0,0.0,132.0,0.0,76.0,0.0,88.0,0.0,0.1993627794450100,0.0000000000000000
353,32.0,0.0,140.0,0.0,80.0,0.0,92.0,0.0,0.1740253865555430,0.0000000000000000
354,32.0,0.0,148.0,0.0,84.0,0.0,96.0,0.0,0.1653512910697440,0.0000000000000000
355,32.0,0.0,156.0,0.0,88.0,0.0,100.0,0.0,0.1553493646516900,0.0000000000000000
356,32.0,0.0,164.0,0.0,92.0,0.0,104.0,0.0,0.1793745153786510,0.0000000000000000
357,32.0,0.0,172.0,0.0,96.0,0.0,108.0,0.0,0.1538998682476940,0.0000000000000000
358,32.0,0.0,160.0,0.0,88.0,0.0,104.0,0.0,0.2165605884758200,0.0000000000000000
359,32.0,0.0,176.0,0.0,96.0,0.0,112.0,0.0,0.2080008020854220,0.0000000000000000
360,32.0,0.0,184.0,0.0,100.0,0.0,116.0,0.0,0.2120061754504700,0.0000000000000000
361,32.0,0.0,192.0,0.0,104.0,0.0,120.0,0.0,0.2107666252489320,0.0000000000000000
362,32.0,0.0,200.0,0.0,108.0,0.0,124.0,0.0,0.2032341085858110,0.0000000000000000
363,32.0,0.0,208.0,0.0,112.0,0.0,128.0,0.0,0.1864236111111110,0.0000000000000000
364,32.0,0.0,216.0,0.0,116.0,0.0,132.0,0.0,0.1612317387150180,0.0000000000000000
365,32.0,0.0,204.0,0.0,108.0,0.0,128.0,0.0,0.2404030342502490,0.0000000000000000
366,32.0,0.0,220.0,0.0,116.0,0.0,136.0,0.0,0.1814853045037210,0.0000000000000000
367,32.0,0.0,228.0,0.0,120.0,0.0,140.0,0.0,0.1442665507943940,0.0000000000000000
368,32.0,0.0,236.0,0.0,124.0,0.0,144.0,0.0,0.1261164635612180,0.0000000000000000
369,32.0,0.0,244.0,0.0,128.0,0.0,148.0,0.0,0.1036521599227740,0.0000000000000000
370,32.0,0.0,252.0,0.0,132.0,0.0,152.0,0.0,0.0889355429490329,0.0000000000000000
371,32.0,0.0,260.0,0.0,136.0,0.0,156.0,0.0,0.0831144081806869,0.0000000000000000
372,32.0,0.0,248.0,0.0,128.0,0.0,152.0,0.0,0.1170362717889000,0.0000000000000000
373,32.0,0.0,264.0,0.0,136.0,0.0,160.0,0.0,0.0965482952151417,0.0000000000000000
374,32.0,0.0,272.0,0.0,140.0,0.0,164.0,0.0,0.0866962547314702,0.0000000000000000
375,32.0,0.0,280.0,0.0,144.0,0.0,168.0,0.0,0.0841210036510979,0.0000000000000000
376,36.0,0.0,48.0,0.0,40.0,0.0,44.0,0.0,16.7298907646475000,0.0000000000000000
377,36.0,0.0,56.0,0.0,44.0,0.0,48.0,0.0,1.9580071606286800,0.0000000000000000
378,36.0,0.0,64.0,0.0,48.0,0.0,52.0,0.0,0.7958521258326890,0.0000000000000000
379,36.0,0.0,72.0,0.0,52.0,0.0,56.0,0.0,0.4268876371569040,0.0000000000000000
380,36.0,0.0,80.0,0.0,56.0,0.0,60.0,0.0,0.5985912229482370,0.0000000000000000
381,36.0,0.0,88.0,0.0,60.0,0.0,64.0,0.0,0.1625121006776380,0.0000000000000000
382,36.0,0.0,76.0,0.0,52.0,0.0,60.0,0.0,1.1471463894635900,0.0000000000000000
383,36.0,0.0,92.0,0.0,60.0,0.0,68.0,0.0,0.4097554216032700,0.0000000000000000
384,36.0,0.0,100.0,0.0,64.0,0.0,72.0,0.0,0.3269784970073150,0.0000000000000000
385,36.0,0.0,108.0,0.0,68.0,0.0,76.0,0.0,0.2098303483852220,0.0000000000000000
386,36.0,0.0,116.0,0.0,72.0,0.0,80.0,0.0,0.3533708419701910,0.0000000000000000
387,36.0,0.0,124.0,0.0,76.0,0.0,84.0,0.0,0.1754769165307430,0.0000000000000000
388,36.0,0.0,132.0,0.0,80.0,0.0,88.0,0.0,0.1474712462580750,0.0000000000000000
389,36.0,0.0,120.0,0.0,72.0,0.0,84.0,0.0,0.2688718734047980,0.0000000000000000
390,36.0,0.0,136.0,0.0,80.0,0.0,92.0,0.0,0.1104414134983950,0.0000000000000000
391,36.0,0.0,144.0,0.0,84.0,0.0,96.0,0.0,0.1323088912159360,0.0000000000000000
392,36.0,0.0,152.0,0.0,88.0,0.0,100.0,0.0,0.1200740173557940,0.0000000000000000
393,36.0,0.0,160.0,0.0,92.0,0.0,104.0,0.0,0.2041169590643280,0.0000000000000000
394,36.0,0.0,168.0,0.0,96.0,0.0,108.0,0.0,0.1859464082098060,0.0000000000000000
395,36.0,0.0,176.0,0.0,100.0,0.0,112.0,0.0,0.1816316697492970,0.0000000000000000
396,36.0,0.0,164.0,0.0,92.0,0.0,108.0,0.0,0.2909780248095120,0.0000000000000000
397,36.0,0.0,180.0,0.0,100.0,0.0,116.0,0.0,0.1736567008153880,0.0000000000000000
398,36.0,0.0,188.0,0.0,104.0,0.0,120.0,0.0,0.2465337793307550,0.0000000000000000
399,36.0,0.0,196.0,0.0,108.0,0.0,124.0,0.0,0.2284311026759200,0.0000000000000000
400,36.0,0.0,204.0,0.0,112.0,0.0,128.0,0.0,0.2164315045231410,0.0000000000000000
401,36.0,0.0,212.0,0.0,116.0,0.0,132.0,0.0,0.2297446328791290,0.0000000000000000
402,36.0,0.0,220.0,0.0,120.0,0.0,136.0,0.0,0.1388606553409810,0.0000000000000000
403,36.0,0.0,208.0,0.0,112.0,0.0,132.0,0.0,0.2376528433719350,0.0000000000000000
404,36.0,0.0,224.0,0.0,120.0,0.0,140.0,0.0,0.1691592417198050,0.0000000000000000
405,36.0,0.0,232.0,0.0,124.0,0.0,144.0,0.0,0.1378252788104090,0.0000000000000000
406,36.0,0.0,240.0,0.0,128.0,0.0,148.0,0.0,0.1171539237013850,0.0000000000000000
407,36.0,0.0,248.0,0.0,132.0,0.0,152.0,0.0,0.1054848555160900,0.0000000000000000
408,36.0,0.0,256.0,0.0,136.0,0.0,156.0,0.0,0.0902597877789974,0.0000000000000000
409,36.0,0.0,264.0,0.0,140.0,0.0,160.0,0.0,0.0797278622302541,0.0000000000000000
410,36.0,0.0,252.0,0.0,132.0,0.0,156.0,0.0,0.1147222143924230,0.0000000000000000
411,36.0,0.0,268.0,0.0,140.0,0.0,164.0,0.0,0.0914219771765611,0.0000000000000000
412,36.0,0.0,276.0,0.0,144.0,0.0,168.0,0.0,0.0828824903477240,0.0000000000000000
413,36.0,0.0,284.0,0.0,148.0,0.0,172.0,0.0,0.0845035530347480,0.0000000000000000
414,40.0,0.0,52.0,0.0,44.0,0.0,48.0,0.0,10.8558772687986000,0.0000000000000000
415,40.0,0.0,60.0,0.0,48.0,0.0,52.0,0.0,1.7341438312106000,0.0000000000000000
416,40.0,0.0,68.0,0.0,52.0,0.0,56.0,0.0,0.7649205879451510,0.0000000000000000
417,40.0,0.0,76.0,0.0,56.0,0.0,60.0,0.0,0.8719309290403810,0.0000000000000000
418,40.0,0.0,84.0,0.0,60.0,0.0,64.0,0.0,0.2381219582021190,0.0000000000000000
419,40.0,0.0,92.0,0.0,64.0,0.0,68.0,0.0,0.3176748040028050,0.0000000000000000
420,40.0,0.0,80.0,0.0,56.0,0.0,64.0,0.0,1.0272969101698400,0.0000000000000000
421,40.0,0.0,96.0,0.0,64.0,0.0,72.0,0.0,0.4359672297387450,0.0000000000000000
422,40.0,0.0,104.0,0.0,68.0,0.0,76.0,0.0,0.3684255270913630,0.0000000000000000
423,40.0,0.0,112.0,0.0,72.0,0.0,80.0,0.0,0.2938293760353400,0.0000000000000000
424,40.0,0.0,120.0,0.0,76.0,0.0,84.0,0.0,0.1938564907576190,0.0000000000000000
425,40.0,0.0,128.0,0.0,80.0,0.0,88.0,0.0,0.1782279070444260,0.0000000000000000
426,40.0,0.0,136.0,0.0,84.0,0.0,92.0,0.0,0.1218549620153860,0.0000000000000000
427,40.0,0.0,124.0,0.0,76.0,0.0,88.0,0.0,0.2889971177553220,0.0000000000000000
428,40.0,0.0,140.0,0.0,84.0,0.0,96.0,0.0,0.2061080460413920,0.0000000000000000
429,40.0,0.0,148.0,0.0,88.0,0.0,100.0,0.0,0.1865552211083190,0.0000000000000000
430,40.0,0.0,156.0,0.0,92.0,0.0,104.0,0.0,0.2227839247106700,0.0000000000000000
431,40.0,0.0,164.0,0.0,96.0,0.0,108.0,0.0,0.1959817535386060,0.0000000000000000
432,40.0,0.0,172.0,0.0,100.0,0.0,112.0,0.0,0.1936143664908240,0.0000000000000000
433,40.0,0.0,180.0,0.0,104.0,0.0,116.0,0.0,0.1577990341596260,0.0000000000000000
434,40.0,0.0,168.0,0.0,96.0,0.0,112.0,0.0,0.2643252747252750,0.0000000000000000
435,40.0,0.0,184.0,0.0,104.0,0.0,120.0,0.0,0.2580949692082370,0.0000000000000000
436,40.0,0.0,192.0,0.0,108.0,0.0,124.0,0.0,0.2513091731381470,0.0000000000000000
437,40.0,0.0,200.0,0.0,112.0,0.0,128.0,0.0,0.2340658481270040,0.0000000000000000
438,40.0,0.0,208.0,0.0,116.0,0.0,132.0,0.0,0.2127773322641010,0.0000000000000000
439,40.0,0.0,216.0,0.0,120.0,0.0,136.0,0.0,0.1502567102099170,0.0000000000000000
440,40.0,0.0,224.0,0.0,124.0,0.0,140.0,0.0,0.1307497219132370,0.0000000000000000
441,40.0,0.0,212.0,0.0,116.0,0.0,136.0,0.0,0.2376847373258290,0.0000000000000000
442,40.0,0.0,228.0,0.0,124.0,0.0,144.0,0.0,0.1527186718050810,0.0000000000000000
443,40.0,0.0,236.0,0.0,128.0,0.0,148.0,0.0,0.1334729431111570,0.0000000000000000
444,40.0,0.0,244.0,0.0,132.0,0.0,152.0,0.0,0.1106924605406220,0.0000000000000000
445,40.0,0.0,252.0,0.0,136.0,0.0,156.0,0.0,0.0977302795484614,0.0000000000000000
446,40.0,0.0,260.0,0.0,140.0,0.0,160.0,0.0,0.0882395007151216,0.0000000000000000
447,40.0,0.0,268.0,0.0,144.0,0.0,164.0,0.0,0.0777664456909740,0.0000000000000000
448,40.0,0.0,256.0,0.0,136.0,0.0,160.0,0.0,0.1136985925037320,0.0000000000000000
449,40.0,0.0,272.0,0.0,144.0,0.0,168.0,0.0,0.0916918260091692,0.0000000000000000
450,40.0,0.0,280.0,0.0,148.0,0.0,172.0,0.0,0.0924664200895464,0.0000000000000000
451,44.0,0.0,56.0,0.0,48.0,0.0,52.0,0.0,12.8396202206826000,0.0000000000000000
452,44.0,0.0,64.0,0.0,52.0,0.0,56.0,0.0,1.8441883573576300,0.0000000000000000
453,44.0,0.0,72.0,0.0,56.0,0.0,60.0,0.0,1.5094260034394400,0.0000000000000000
454,44.0,0.0,80.0,0.0,60.0,0.0,64.0,0.0,0.3722536333624260,0.0000000000000000
455,44.0,0.0,88.0,0.0,64.0,0.0,68.0,0.0,0.3918555699481870,0.0000000000000000
456,44.0,0.0,96.0,0.0,68.0,0.0,72.0,0.0,0.2361490861994530,0.0000000000000000
457,44.0,0.0,84.0,0.0,60.0,0.0,68.0,0.0,0.7799069425737730,0.0000000000000000
458,44.0,0.0,100.0,0.0,68.0,0.0,76.0,0.0,0.5164565016196210,0.0000000000000000
459,44.0,0.0,108.0,0.0,72.0,0.0,80.0,0.0,0.3516720712399730,0.0000000000000000
460,44.0,0.0,116.0,0.0,76.0,0.0,84.0,0.0,0.2079941087427890,0.0000000000000000
461,44.0,0.0,124.0,0.0,80.0,0.0,88.0,0.0,0.2244206687517360,0.0000000000000000
462,44.0,0.0,132.0,0.0,84.0,0.0,92.0,0.0,0.2074228023999330,0.0000000000000000
463,44.0,0.0,140.0,0.0,88.0,0.0,96.0,0.0,0.1566987008208570,0.0000000000000000
464,44.0,0.0,128.0,0.0,80.0,0.0,92.0,0.0,0.2860846788547260,0.0000000000000000
465,44.0,0.0,144.0,0.0,88.0,0.0,100.0,0.0,0.2295963810752350,0.0000000000000000
466,44.0,0.0,152.0,0.0,92.0,0.0,104.0,0.0,0.2575665578110730,0.0000000000000000
467,44.0,0.0,160.0,0.0,96.0,0.0,108.0,0.0,0.2167432652776240,0.0000000000000000
468,44.0,0.0,168.0,0.0,100.0,0.0,112.0,0.0,0.2185132370264740,0.0000000000000000
469,44.0,0.0,176.0,0.0,104.0,0.0,116.0,0.0,0.2045508215703150,0.0000000000000000
470,44.0,0.0,184.0,0.0,108.0,0.0,120.0,0.0,0.2233753305335200,0.0000000000000000
471,44.0,0.0,172.0,0.0,100.0,0.0,116.0,0.0,0.2865684284637770,0.0000000000000000
472,44.0,0.0,188.0,0.0,108.0,0.0,124.0,0.0,0.2743094525087370,0.0000000000000000
473,44.0,0.0,196.0,0.0,112.0,0.0,128.0,0.0,0.2576255818556810,0.0000000000000000
474,44.0,0.0,204.0,0.0,116.0,0.0,132.0,0.0,0.2210745773412320,0.0000000000000000
475,44.0,0.0,212.0,0.0,120.0,0.0,136.0,0.0,0.1644885783171920,0.0000000000000000
476,44.0,0.0,220.0,0.0,124.0,0.0,140.0,0.0,0.1432988558065070,0.0000000000000000
477,44.0,0.0,228.0,0.0,128.0,0.0,144.0,0.0,0.1174179006273490,0.0000000000000000
478,44.0,0.0,216.0,0.0,120.0,0.0,140.0,0.0,0.1934741359110890,0.0000000000000000
479,44.0,0.0,232.0,0.0,128.0,0.0,148.0,0.0,0.1419847440438570,0.0000000000000000
480,44.0,0.0,240.0,0.0,132.0,0.0,152.0,0.0,0.1231347227426900,0.0000000000000000
481,44.0,0.0,248.0,0.0,136.0,0.0,156.0,0.0,0.1132196472817370,0.0000000000000000
482,44.0,0.0,256.0,0.0,140.0,0.0,160.0,0.0,0.0949773598959797,0.0000000000000000
483,44.0,0.0,264.0,0.0,144.0,0.0,164.0,0.0,0.0834986075858313,0.0000000000000000
484,44.0,0.0,272.0,0.0,148.0,0.0,168.0,0.0,0.0784492266149638,0.0000000000000000
485,44.0,0.0,260.0,0.0,140.0,0.0,164.0,0.0,0.1060173461270950,0.0000000000000000
486,44.0,0.0,276.0,0.0,148.0,0.0,172.0,0.0,0.0969400894327343,0.0000000000000000
487,44.0,0.0,284.0,0.0,152.0,0.0,176.0,0.0,0.0977582485952598,0.0000000000000000
488,48.0,0.0,60.0,0.0,52.0,0.0,56.0,0.0,6.4291163382072500,0.0000000000000000
489,48.0,0.0,68.0,0.0,56.0,0.0,60.0,0.0,2.9610716533309400,0.0000000000000000
490,48.0,0.0,76.0,0.0,60.0,0.0,64.0,0.0,0.5776731394282860,0.0000000000000000
491,48.0,0.0,84.0,0.0,64.0,0.0,68.0,0.0,0.5580612070439390,0.0000000000000000
492,48.0,0.0,92.0,0.0,68.0,0.0,72.0,0.0,0.4110607434270170,0.0000000000000000
493,48.0,0.0,100.0,0.0,72.0,0.0,76.0,0.0,0.3531939272414780,0.0000000000000000
494,48.0,0.0,88.0,0.0,64.0,0.0,72.0,0.0,0.8191882514322600,0.0000000000000000
495,48.0,0.0,104.0,0.0,72.0,0.0,80.0,0.0,0.5034752938202960,0.0000000000000000
496,48.0,0.0,112.0,0.0,76.0,0.0,84.0,0.0,0.3247405041633400,0.0000000000000000
497,48.0,0.0,120.0,0.0,80.0,0.0,88.0,0.0,0.2681671559566530,0.0000000000000000
498,48.0,0.0,128.0,0.0,84.0,0.0,92.0,0.0,0.2082534172271640,0.0000000000000000
499,48.0,0.0,136.0,0.0,88.0,0.0,96.0,0.0,0.1854367414444260,0.0000000000000000
500,48.0,0.0,144.0,0.0,92.0,0.0,100.0,0.0,0.1815521030978190,0.0000000000000000
501,48.0,0.0,132.0,0.0,84.0,0.0,96.0,0.0,0.3161625812286220,0.0000000000000000
502,48.0,0.0,148.0,0.0,92.0,0.0,104.0,0.0,0.2879060199220440,0.0000000000000000
503,48.0,0.0,156.0,0.0,96.0,0.0,108.0,0.0,0.2420423062144840,0.0000000000000000
504,48.0,0.0,164.0,0.0,100.0,0.0,112.0,0.0,0.2365902246930740,0.0000000000000000
505,48.0,0.0,172.0,0.0,104.0,0.0,116.0,0.0,0.2179019682897840,0.0000000000000000
506,48.0,0.0,180.0,0.0,108.0,0.0,120.0,0.0,0.2450784753363230,0.0000000000000000
507,48.0,0.0,188.0,0.0,112.0,0.0,124.0,0.0,0.2204443320852750,0.0000000000000000
508,48.0,0.0,176.0,0.0,104.0,0.0,120.0,0.0,0.3098759821742700,0.0000000000000000
509,48.0,0.0,192.0,0.0,112.0,0.0,128.0,0.0,0.2845588709157700,0.0000000000000000
510,48.0,0.0,200.0,0.0,116.0,0.0,132.0,0.0,0.2407919388323460,0.0000000000000000
511,48.0,0.0,208.0,0.0,120.0,0.0,136.0,0.0,0.1802389295523110,0.0000000000000000
512,48.0,0.0,216.0,0.0,124.0,0.0,140.0,0.0,0.1563448367892490,0.0000000000000000
513,48.0,0.0,224.0,0.0,128.0,0.0,144.0,0.0,0.1270178674075490,0.0000000000000000
514,48.0,0.0,232.0,0.0,132.0,0.0,148.0,0.0,0.1178856904581850,0.0000000000000000
515,48.0,0.0,220.0,0.0,124.0,0.0,144.0,0.0,0.1787722280334730,0.0000000000000000
516,48.0,0.0,236.0,0.0,132.0,0.0,152.0,0.0,0.1366654462333140,0.0000000000000000
517,48.0,0.0,244.0,0.0,136.0,0.0,156.0,0.0,0.1180052634612060,0.0000000000000000
518,48.0,0.0,252.0,0.0,140.0,0.0,160.0,0.0,0.0998060871764607,0.0000000000000000
519,48.0,0.0,260.0,0.0,144.0,0.0,164.0,0.0,0.0902857995884145,0.0000000000000000
520,48.0,0.0,268.0,0.0,148.0,0.0,168.0,0.0,0.0816892094718936,0.0000000000000000
521,48.0,0.0,276.0,0.0,152.0,0.0,172.0,0.0,0.0825849932712533,0.0000000000000000
522,48.0,0.0,264.0,0.0,144.0,0.0,168.0,0.0,0.1036788490320090,0.0000000000000000
523,48.0,0.0,280.0,0.0,152.0,0.0,176.0,0.0,0.1035502958579880,0.0000000000000000
524,52.0,0.0,64.0,0.0,56.0,0.0,60.0,0.0,21.2817987152034000,0.0000000000000000
525,52.0,0.0,72.0,0.0,60.0,0.0,64.0,0.0,1.1199397389204300,0.0000000000000000
526,52.0,0.0,80.0,0.0,64.0,0.0,68.0,0.0,0.9796563522761080,0.0000000000000000
527,52.0,0.0,88.0,0.0,68.0,0.0,72.0,0.0,0.4403178035823420,0.0000000000000000
528,52.0,0.0,96.0,0.0,72.0,0.0,76.0,0.0,0.4437776892243500,0.0000000000000000
529,52.0,0.0,104.0,0.0,76.0,0.0,80.0,0.0,0.2995546214282140,0.0000000000000000
530,52.0,0.0,92.0,0.0,68.0,0.0,76.0,0.0,1.1123129619614200,0.0000000000000000
531,52.0,0.0,108.0,0.0,76.0,0.0,84.0,0.0,0.4604492929907250,0.0000000000000000
